StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD
KLU01095,Sameer Reddy,Female,CSE,UG,1,sameer.reddy115@klu.edu.in,9827096431,75.95,WJOPR1095M
KLU01096,Sneha Verma,Male,CSE,UG,1,sneha.verma116@klu.edu.in,9874891954,81.92,QBHPV1096F
KLU01097,Divya Sharma,Male,CSE,UG,1,divya.sharma117@klu.edu.in,9870767150,85.29,BHIPS1097T
KLU01098,Aman Naidu,Male,CSE,UG,1,aman.naidu118@klu.edu.in,9821022198,85.38,TOLPN1098Z
KLU01099,Nikhil Iyer,Female,CSE,UG,1,nikhil.iyer119@klu.edu.in,9849628260,98.42,UUQPI1099D
KLU01100,Nikhil Kumar,Male,CSE,UG,1,nikhil.kumar120@klu.edu.in,9860973858,88.94,DHSPK1100J
KLU01101,Nikhil Sharma,Female,CSE,UG,1,nikhil.sharma121@klu.edu.in,9817978921,72.05,VEJPS1101B
KLU01102,Ritika Yadav,Male,CSE,UG,1,ritika.yadav122@klu.edu.in,9894175380,60.57,JDQPY1102I
KLU01103,Vikram Bose,Female,CSE,UG,1,vikram.bose123@klu.edu.in,9878407349,72.09,HDHPB1103N
KLU01104,Kavya Bhat,Male,CSE,UG,1,kavya.bhat124@klu.edu.in,9874126462,74.48,HBNPB1104A
KLU01105,Sneha Rao,Male,CSE,UG,1,sneha.rao125@klu.edu.in,9844658699,94.01,MWZPR1105T
KLU01106,Divya Yadav,Male,CSE,UG,1,divya.yadav126@klu.edu.in,9825610230,60.34,WXNPY1106Q
KLU01107,Aman Yadav,Male,CSE,UG,1,aman.yadav127@klu.edu.in,9889219645,93.77,OQEPY1107S
KLU01108,Vikram Malhotra,Female,CSE,UG,1,vikram.malhotra128@klu.edu.in,9833590397,64.75,COMPM1108X
KLU01109,Ritika Yadav,Male,CSE,UG,1,ritika.yadav129@klu.edu.in,9841215908,94.98,HHGPY1109G
KLU01110,Yash Nair,Male,CSE,UG,1,yash.nair130@klu.edu.in,9836365853,75.54,GHTPN1110V
KLU01111,Aman Yadav,Male,CSE,UG,1,aman.yadav131@klu.edu.in,9892949029,68.1,ZZBPY1111P
KLU01112,Sneha Bhat,Male,CSE,UG,1,sneha.bhat132@klu.edu.in,9850914849,79.17,CUJPB1112Z
KLU01113,Yash Jain,Male,CSE,UG,1,yash.jain133@klu.edu.in,9843736574,65.58,NLJPJ1113N
KLU01114,Arjun Patel,Female,CSE,UG,1,arjun.patel134@klu.edu.in,9865377811,86.36,WTAPP1114L
KLU01115,Ritika Mishra,Female,CSE,UG,1,ritika.mishra135@klu.edu.in,9824631900,98.29,ILJPM1115A
KLU01116,Vikram Nair,Female,CSE,UG,1,vikram.nair136@klu.edu.in,9841870770,73.98,VDKPN1116V
KLU01117,Sanjay Gupta,Female,CSE,UG,1,sanjay.gupta137@klu.edu.in,9813443952,86.2,HUDPG1117M
KLU01118,Sameer Shetty,Male,CSE,UG,1,sameer.shetty138@klu.edu.in,9858342661,85.95,BYPPS1118Y
KLU01119,Kiran Sharma,Female,CSE,UG,1,kiran.sharma139@klu.edu.in,9869625861,75.72,KPRPS1119A
KLU01120,Rahul Nair,Female,CSE,UG,1,rahul.nair140@klu.edu.in,9833487640,82.34,ZBLPN1120E
KLU01121,Nikhil Rao,Female,CSE,UG,1,nikhil.rao141@klu.edu.in,9835899638,97.48,MBZPR1121K
KLU01122,Ravi Rao,Female,CSE,UG,1,ravi.rao142@klu.edu.in,9843874986,74.72,SVVPR1122M
KLU01123,Kiran Sharma,Female,CSE,UG,1,kiran.sharma143@klu.edu.in,9826980130,74.25,TKNPS1123H
KLU01124,Sameer Iyer,Female,CSE,UG,1,sameer.iyer144@klu.edu.in,9881198575,66.31,YTLPI1124B
KLU01125,Yash Das,Male,CSE,UG,1,yash.das145@klu.edu.in,9866540760,86.21,SONPD1125X
KLU01126,Divya Patel,Male,CSE,UG,1,divya.patel146@klu.edu.in,9885033605,66.16,WCXPP1126K
KLU01127,Aman Bhat,Female,CSE,UG,1,aman.bhat147@klu.edu.in,9813347819,69.36,MCGPB1127H
KLU01128,Neha Iyer,Female,CSE,UG,1,neha.iyer148@klu.edu.in,9819071997,87.67,RMOPI1128K
KLU01129,Harika Chopra,Female,CSE,UG,1,harika.chopra149@klu.edu.in,9810136941,96.26,CTLPC1129I
KLU01130,Vinay Kumar,Male,CSE,UG,1,vinay.kumar150@klu.edu.in,9887818563,65.96,QWTPK1130G
KLU01131,Ananya Patel,Female,CSE,UG,1,ananya.patel151@klu.edu.in,9814422477,61.49,KDFPP1131N
KLU01132,Sameer Yadav,Female,CSE,UG,1,sameer.yadav152@klu.edu.in,9814257691,66.87,FCFPY1132E
KLU01133,Pooja Mishra,Female,CSE,UG,1,pooja.mishra153@klu.edu.in,9852477895,70.4,CSLPM1133K
KLU01134,Sameer Gupta,Female,CSE,UG,1,sameer.gupta154@klu.edu.in,9832683207,75.6,BBTPG1134S
KLU01135,Nikhil Singh,Female,CSE,UG,1,nikhil.singh155@klu.edu.in,9896846743,66.51,JVRPS1135J
KLU01136,Divya Naidu,Female,CSE,UG,1,divya.naidu156@klu.edu.in,9810012076,87.32,PIUPN1136M
KLU01137,Sameer Yadav,Male,CSE,UG,1,sameer.yadav157@klu.edu.in,9831464697,67.02,ZRDPY1137P
KLU01138,Divya Yadav,Female,CSE,UG,1,divya.yadav158@klu.edu.in,9868949069,64.06,NQAPY1138T
KLU01139,Vikram Shetty,Female,CSE,UG,1,vikram.shetty159@klu.edu.in,9843511876,96.04,XRSPS1139P
KLU01140,Pooja Verma,Female,CSE,UG,1,pooja.verma160@klu.edu.in,9826900979,95.22,YLTPV1140O
KLU01141,Kiran Jain,Female,CSE,UG,2,kiran.jain201@klu.edu.in,9817990436,72.3,VIDPJ1141T
KLU01142,Sanjay Verma,Female,CSE,UG,2,sanjay.verma202@klu.edu.in,9887633910,87.31,XPCPV1142G
KLU01143,Kiran Das,Female,CSE,UG,2,kiran.das203@klu.edu.in,9816684365,74.98,VWBPD1143T
KLU01144,Ananya Gupta,Female,CSE,UG,2,ananya.gupta204@klu.edu.in,9829022398,75.86,SJXPG1144F
KLU01145,Sameer Malhotra,Female,CSE,UG,2,sameer.malhotra205@klu.edu.in,9835197112,66.02,JHXPM1145C
KLU01146,Rahul Bhat,Female,CSE,UG,2,rahul.bhat206@klu.edu.in,9855530941,84.52,UKMPB1146X
KLU01147,Yash Naidu,Female,CSE,UG,2,yash.naidu207@klu.edu.in,9820190858,71.08,WQAPN1147L
KLU01148,Sanjay Singh,Male,CSE,UG,2,sanjay.singh208@klu.edu.in,9875479872,82.54,YPFPS1148K
KLU01149,Kiran Jain,Female,CSE,UG,2,kiran.jain209@klu.edu.in,9876778971,94.75,OJKPJ1149C
KLU01150,Divya Kumar,Female,CSE,UG,2,divya.kumar210@klu.edu.in,9827174576,81.5,SOEPK1150T
KLU01151,Pooja Chopra,Female,CSE,UG,2,pooja.chopra211@klu.edu.in,9880045625,79.38,MVYPC1151P
KLU01152,Kavya Iyer,Female,CSE,UG,2,kavya.iyer212@klu.edu.in,9865101938,70.47,XWCPI1152Y
KLU01153,Sameer Bose,Female,CSE,UG,2,sameer.bose213@klu.edu.in,9818726515,74.1,IDJPB1153Y
KLU01154,Kavya Naidu,Female,CSE,UG,2,kavya.naidu214@klu.edu.in,9861735521,73.64,IUKPN1154M
KLU01155,Harika Mishra,Male,CSE,UG,2,harika.mishra215@klu.edu.in,9828832834,95.34,CPHPM1155R
KLU01156,Nikhil Patel,Male,CSE,UG,2,nikhil.patel216@klu.edu.in,9892672747,78.21,SCRPP1156S
KLU01157,Rahul Malhotra,Female,CSE,UG,2,rahul.malhotra217@klu.edu.in,9869607726,97.66,GVOPM1157I
KLU01158,Aman Verma,Male,CSE,UG,2,aman.verma218@klu.edu.in,9817948268,87.26,ADDPV1158K
KLU01159,Sanjay Kumar,Female,CSE,UG,2,sanjay.kumar219@klu.edu.in,9840267970,78.98,GMAPK1159K
KLU01160,Neha Jain,Female,CSE,UG,2,neha.jain220@klu.edu.in,9827178073,79.82,HAAPJ1160F
KLU01161,Aman Verma,Male,CSE,UG,2,aman.verma221@klu.edu.in,9894377610,78.99,LHDPV1161I
KLU01162,Arjun Yadav,Female,CSE,UG,2,arjun.yadav222@klu.edu.in,9843773954,93.94,JUJPY1162Q
KLU01163,Aman Nair,Female,CSE,UG,2,aman.nair223@klu.edu.in,9843978682,72.54,GFMPN1163M
KLU01164,Pooja Bhat,Female,CSE,UG,2,pooja.bhat224@klu.edu.in,9861638296,97.54,QRBPB1164B
KLU01165,Pooja Malhotra,Male,CSE,UG,2,pooja.malhotra225@klu.edu.in,9855130692,70.89,SSZPM1165C
KLU01166,Meghana Yadav,Female,CSE,UG,2,meghana.yadav226@klu.edu.in,9846865992,99.72,QDSPY1166L
KLU01167,Meghana Reddy,Female,CSE,UG,2,meghana.reddy227@klu.edu.in,9846741818,73.29,ALAPR1167K
KLU01168,Pooja Rao,Male,CSE,UG,2,pooja.rao228@klu.edu.in,9869440503,91.92,KIRPR1168I
KLU01169,Yash Jain,Male,CSE,UG,2,yash.jain229@klu.edu.in,9879086554,84.1,XXGPJ1169U
KLU01170,Harika Malhotra,Female,CSE,UG,2,harika.malhotra230@klu.edu.in,9840921246,63.7,REMPM1170Y
KLU01171,Harika Bhat,Male,CSE,UG,2,harika.bhat231@klu.edu.in,9895618198,71.05,FERPB1171X
KLU01172,Aman Malhotra,Male,CSE,UG,2,aman.malhotra232@klu.edu.in,9838123183,88.87,FLHPM1172L
KLU01173,Nikhil Singh,Female,CSE,UG,2,nikhil.singh233@klu.edu.in,9865169154,72.03,EIRPS1173U
KLU01174,Nikhil Iyer,Male,CSE,UG,2,nikhil.iyer234@klu.edu.in,9842235931,67.86,AZGPI1174D
KLU01175,Sneha Shetty,Female,CSE,UG,2,sneha.shetty235@klu.edu.in,9876982625,84.16,LZKPS1175A
KLU01176,Divya Iyer,Female,CSE,UG,2,divya.iyer236@klu.edu.in,9886606442,74.08,AOJPI1176J
KLU01177,Rahul Patel,Female,CSE,UG,2,rahul.patel237@klu.edu.in,9829599199,88.43,IDWPP1177R
KLU01178,Kiran Sharma,Male,CSE,UG,2,kiran.sharma238@klu.edu.in,9820144662,88.83,TCGPS1178W
KLU01179,Neha Naidu,Female,CSE,UG,2,neha.naidu239@klu.edu.in,9841201099,72.56,YOVPN1179U
KLU01180,Harika Das,Female,CSE,UG,2,harika.das240@klu.edu.in,9869928036,90.01,BRVPD1180M
KLU01181,Rahul Gupta,Male,CSE,UG,2,rahul.gupta241@klu.edu.in,9828729583,76.18,BJAPG1181S
KLU01182,Ravi Jain,Female,CSE,UG,2,ravi.jain242@klu.edu.in,9842157097,79.12,LAEPJ1182T
KLU01183,Sameer Patel,Female,CSE,UG,2,sameer.patel243@klu.edu.in,9812703040,63.25,TGOPP1183C
KLU01184,Sneha Mishra,Female,CSE,UG,2,sneha.mishra244@klu.edu.in,9855218055,72.95,IWUPM1184M
KLU01185,Sanjay Bose,Male,CSE,UG,2,sanjay.bose245@klu.edu.in,9845170069,91.79,FTUPB1185Y
KLU01186,Ritika Sharma,Female,CSE,UG,2,ritika.sharma246@klu.edu.in,9836536618,61.92,IOLPS1186L
KLU01187,Sameer Rao,Male,CSE,UG,2,sameer.rao247@klu.edu.in,9812638645,94.56,DOYPR1187M
KLU01188,Aman Mishra,Female,CSE,UG,2,aman.mishra248@klu.edu.in,9841687723,60.01,TTNPM1188X
KLU01189,Pooja Jain,Female,CSE,UG,2,pooja.jain249@klu.edu.in,9817962094,97.62,UGQPJ1189H
KLU01190,Kiran Singh,Female,CSE,UG,2,kiran.singh250@klu.edu.in,9866962894,80.31,KFIPS1190V
KLU01191,Divya Sharma,Male,CSE,UG,2,divya.sharma251@klu.edu.in,9882281291,91.81,ZWIPS1191A
KLU01192,Sanjay Verma,Female,CSE,UG,2,sanjay.verma252@klu.edu.in,9882800746,72.37,UGZPV1192Q
KLU01193,Arjun Kumar,Female,CSE,UG,2,arjun.kumar253@klu.edu.in,9885381814,77.14,XPSPK1193O
KLU01194,Nikhil Chopra,Female,CSE,UG,2,nikhil.chopra254@klu.edu.in,9859915913,78.44,CHBPC1194U
KLU01195,Vikram Bhat,Male,CSE,UG,2,vikram.bhat255@klu.edu.in,9852222096,70.37,UEMPB1195R
KLU01196,Yash Malhotra,Female,CSE,UG,2,yash.malhotra256@klu.edu.in,9860102231,62.15,OYUPM1196P
KLU01197,Arjun Das,Male,CSE,UG,2,arjun.das257@klu.edu.in,9853690562,91.11,GJCPD1197M
KLU01198,Yash Rao,Female,CSE,UG,2,yash.rao258@klu.edu.in,9824235771,87.18,HHIPR1198C
KLU01199,Yash Shetty,Female,CSE,UG,2,yash.shetty259@klu.edu.in,9884953174,97.82,FOHPS1199S
KLU01200,Arjun Rao,Female,CSE,UG,2,arjun.rao260@klu.edu.in,9850855301,82.58,TDSPR1200H
KLU01201,Ananya Iyer,Male,CSE,UG,3,ananya.iyer301@klu.edu.in,9845217622,82.74,KZLPI1201D
KLU01202,Harika Chopra,Female,CSE,UG,3,harika.chopra302@klu.edu.in,9835126410,74.2,YYBPC1202E
KLU01203,Ravi Malhotra,Female,CSE,UG,3,ravi.malhotra303@klu.edu.in,9858103670,62.73,WNJPM1203I
KLU01204,Pooja Nair,Female,CSE,UG,3,pooja.nair304@klu.edu.in,9891797075,82.27,HHVPN1204A
KLU01205,Vikram Das,Male,CSE,UG,3,vikram.das305@klu.edu.in,9884911458,89.48,ZFPPD1205Z
KLU01206,Vinay Malhotra,Male,CSE,UG,3,vinay.malhotra306@klu.edu.in,9866512101,74.79,OXXPM1206Y
KLU01207,Meghana Gupta,Male,CSE,UG,3,meghana.gupta307@klu.edu.in,9823353173,61.46,AWAPG1207D
KLU01208,Harika Gupta,Male,CSE,UG,3,harika.gupta308@klu.edu.in,9882345330,61.64,BXSPG1208J
KLU01209,Meghana Jain,Female,CSE,UG,3,meghana.jain309@klu.edu.in,9827264662,63.95,ZIHPJ1209K
KLU01210,Vinay Iyer,Female,CSE,UG,3,vinay.iyer310@klu.edu.in,9839035116,72.17,EFNPI1210C
KLU01211,Ananya Patel,Female,CSE,UG,3,ananya.patel311@klu.edu.in,9869945980,84.75,WSMPP1211A
KLU01212,Sameer Shetty,Male,CSE,UG,3,sameer.shetty312@klu.edu.in,9815258456,66.85,UAIPS1212U
KLU01213,Nikhil Patel,Female,CSE,UG,3,nikhil.patel313@klu.edu.in,9870958794,99.8,DCIPP1213N
KLU01214,Aman Bose,Male,CSE,UG,3,aman.bose314@klu.edu.in,9818402131,66.94,ZXWPB1214F
KLU01215,Divya Jain,Female,CSE,UG,3,divya.jain315@klu.edu.in,9838636712,68.96,CFOPJ1215D
KLU01216,Yash Verma,Male,CSE,UG,3,yash.verma316@klu.edu.in,9867146386,92.8,WINPV1216N
KLU01217,Vikram Singh,Female,CSE,UG,3,vikram.singh317@klu.edu.in,9858248776,78.6,WKIPS1217F
KLU01218,Neha Bose,Male,CSE,UG,3,neha.bose318@klu.edu.in,9833746027,80.52,DMQPB1218H
KLU01219,Harika Sharma,Female,CSE,UG,3,harika.sharma319@klu.edu.in,9858077089,60.11,RZRPS1219J
KLU01220,Nikhil Bhat,Female,CSE,UG,3,nikhil.bhat320@klu.edu.in,9898749862,69.84,UFTPB1220X
KLU01221,Vinay Kumar,Male,CSE,UG,3,vinay.kumar321@klu.edu.in,9853292475,62.13,DKWPK1221O
KLU01222,Ananya Naidu,Female,CSE,UG,3,ananya.naidu322@klu.edu.in,9865710625,60.27,RTPPN1222Y
KLU01223,Sanjay Singh,Male,CSE,UG,3,sanjay.singh323@klu.edu.in,9831400341,70.6,KFPPS1223M
KLU01224,Aman Mishra,Male,CSE,UG,3,aman.mishra324@klu.edu.in,9820412505,67.94,ZMSPM1224Q
KLU01225,Ananya Bhat,Female,CSE,UG,3,ananya.bhat325@klu.edu.in,9894217706,73.33,EYCPB1225R
KLU01226,Aman Sharma,Male,CSE,UG,3,aman.sharma326@klu.edu.in,9821783331,82.87,TQNPS1226R
KLU01227,Divya Nair,Male,CSE,UG,3,divya.nair327@klu.edu.in,9823158444,96.98,SRQPN1227A
KLU01228,Ravi Kumar,Female,CSE,UG,3,ravi.kumar328@klu.edu.in,9824341416,97.09,LWGPK1228E
KLU01229,Harika Chopra,Female,CSE,UG,3,harika.chopra329@klu.edu.in,9878674460,75.68,ZLBPC1229T
KLU01230,Yash Kumar,Female,CSE,UG,3,yash.kumar330@klu.edu.in,9849700220,86.45,DOFPK1230T
KLU01231,Ananya Kumar,Female,CSE,UG,3,ananya.kumar331@klu.edu.in,9892648911,69.72,CSXPK1231R
KLU01232,Harika Rao,Female,CSE,UG,3,harika.rao332@klu.edu.in,9836481636,80.64,ISGPR1232I
KLU01233,Vikram Iyer,Male,CSE,UG,3,vikram.iyer333@klu.edu.in,9879850980,66.53,ABNPI1233L
KLU01234,Sameer Bhat,Male,CSE,UG,3,sameer.bhat334@klu.edu.in,9896907766,64.27,EFFPB1234V
KLU01235,Sameer Shetty,Female,CSE,UG,3,sameer.shetty335@klu.edu.in,9871724864,76.19,BKRPS1235P
KLU01236,Vikram Sharma,Male,CSE,UG,3,vikram.sharma336@klu.edu.in,9826311093,84.69,YPJPS1236H
KLU01237,Sneha Yadav,Female,CSE,UG,3,sneha.yadav337@klu.edu.in,9819213499,91.34,EAZPY1237B
KLU01238,Harika Das,Female,CSE,UG,3,harika.das338@klu.edu.in,9867740004,94.24,SCZPD1238Y
KLU01239,Pooja Das,Male,CSE,UG,3,pooja.das339@klu.edu.in,9835199459,65.45,CLIPD1239S
KLU01240,Ravi Rao,Female,CSE,UG,3,ravi.rao340@klu.edu.in,9834631646,87.84,ZMAPR1240F
KLU01241,Aman Yadav,Male,CSE,UG,3,aman.yadav341@klu.edu.in,9837512316,85.07,FOKPY1241U
KLU01242,Meghana Mishra,Male,CSE,UG,3,meghana.mishra342@klu.edu.in,9859469396,63.05,HLGPM1242N
KLU01243,Kavya Gupta,Female,CSE,UG,3,kavya.gupta343@klu.edu.in,9879498134,97.23,SYUPG1243C
KLU01244,Vinay Shetty,Female,CSE,UG,3,vinay.shetty344@klu.edu.in,9863947942,69.63,BGOPS1244X
KLU01245,Vikram Bhat,Male,CSE,UG,3,vikram.bhat345@klu.edu.in,9813811170,89.39,ECEPB1245J
KLU01246,Meghana Das,Female,CSE,UG,3,meghana.das346@klu.edu.in,9890480160,94.04,KEZPD1246J
KLU01247,Ravi Verma,Female,CSE,UG,3,ravi.verma347@klu.edu.in,9850088097,88.97,WWTPV1247L
KLU01248,Arjun Das,Female,CSE,UG,3,arjun.das348@klu.edu.in,9882168177,72.25,DAXPD1248O
KLU01249,Sanjay Nair,Male,CSE,UG,3,sanjay.nair349@klu.edu.in,9827597802,82.69,CEXPN1249R
KLU01250,Divya Yadav,Male,CSE,UG,3,divya.yadav350@klu.edu.in,9877964245,82.36,UYJPY1250L
KLU01251,Yash Malhotra,Male,CSE,UG,3,yash.malhotra351@klu.edu.in,9833809601,63.42,TTJPM1251H
KLU01252,Ritika Das,Female,CSE,UG,3,ritika.das352@klu.edu.in,9866086345,94.01,VFNPD1252A
KLU01253,Vikram Nair,Male,CSE,UG,3,vikram.nair353@klu.edu.in,9889922200,76.08,BVFPN1253B
KLU01254,Sanjay Verma,Female,CSE,UG,3,sanjay.verma354@klu.edu.in,9838465858,64.06,FGIPV1254L
KLU01255,Sameer Bose,Female,CSE,UG,3,sameer.bose355@klu.edu.in,9857873764,91.75,QOFPB1255K
KLU01256,Kiran Patel,Male,CSE,UG,3,kiran.patel356@klu.edu.in,9845155838,64.72,ADQPP1256G
KLU01257,Meghana Bhat,Male,CSE,UG,3,meghana.bhat357@klu.edu.in,9879942262,62.93,BWQPB1257I
KLU01258,Vikram Shetty,Female,CSE,UG,3,vikram.shetty358@klu.edu.in,9850442715,93.85,IACPS1258C
KLU01259,Sneha Chopra,Male,CSE,UG,3,sneha.chopra359@klu.edu.in,9849604298,71.05,ZTGPC1259H
KLU01260,Sanjay Bose,Male,CSE,UG,3,sanjay.bose360@klu.edu.in,9840490031,64.39,VFOPB1260N
KLU01261,Aman Iyer,Male,CSE,UG,4,aman.iyer401@klu.edu.in,9832560151,94.28,MGSPI1261T
KLU01262,Sanjay Iyer,Female,CSE,UG,4,sanjay.iyer402@klu.edu.in,9822229353,87.87,BQMPI1262V
KLU01263,Yash Verma,Female,CSE,UG,4,yash.verma403@klu.edu.in,9825754937,95.71,RQDPV1263O
KLU01264,Aman Verma,Male,CSE,UG,4,aman.verma404@klu.edu.in,9888694975,66.78,IXEPV1264V
KLU01265,Yash Das,Male,CSE,UG,4,yash.das405@klu.edu.in,9871527122,96.4,PNJPD1265G
KLU01266,Ritika Shetty,Female,CSE,UG,4,ritika.shetty406@klu.edu.in,9885790676,79.87,BYRPS1266Y
KLU01267,Ravi Sharma,Female,CSE,UG,4,ravi.sharma407@klu.edu.in,9858328534,67.1,EZXPS1267M
KLU01268,Sameer Yadav,Female,CSE,UG,4,sameer.yadav408@klu.edu.in,9885135882,60.16,CLUPY1268U
KLU01269,Sanjay Naidu,Male,CSE,UG,4,sanjay.naidu409@klu.edu.in,9827303483,61.23,CJUPN1269E
KLU01270,Kavya Reddy,Male,CSE,UG,4,kavya.reddy410@klu.edu.in,9846957494,60.6,ZJUPR1270Z
KLU01271,Divya Gupta,Female,CSE,UG,4,divya.gupta411@klu.edu.in,9849552155,77.36,TDSPG1271J
KLU01272,Yash Rao,Male,CSE,UG,4,yash.rao412@klu.edu.in,9843840506,87.42,EQKPR1272Z
KLU01273,Pooja Bose,Male,CSE,UG,4,pooja.bose413@klu.edu.in,9845444970,82.13,JHRPB1273W
KLU01274,Meghana Singh,Male,CSE,UG,4,meghana.singh414@klu.edu.in,9845027984,86.63,KBJPS1274N
KLU01275,Pooja Nair,Female,CSE,UG,4,pooja.nair415@klu.edu.in,9867460991,69.08,WZGPN1275S
KLU01276,Aman Iyer,Male,CSE,UG,4,aman.iyer416@klu.edu.in,9819401342,85.21,GBUPI1276C
KLU01277,Yash Verma,Male,CSE,UG,4,yash.verma417@klu.edu.in,9823464678,78.58,LAUPV1277A
KLU01278,Pooja Sharma,Female,CSE,UG,4,pooja.sharma418@klu.edu.in,9831388446,98.56,CTAPS1278U
KLU01279,Harika Yadav,Female,CSE,UG,4,harika.yadav419@klu.edu.in,9844923294,72.13,ZCKPY1279M
KLU01280,Aman Naidu,Male,CSE,UG,4,aman.naidu420@klu.edu.in,9877017825,77.24,PUAPN1280U
KLU01281,Harika Kumar,Male,CSE,UG,4,harika.kumar421@klu.edu.in,9823581813,79.65,HHEPK1281E
KLU01282,Kiran Sharma,Female,CSE,UG,4,kiran.sharma422@klu.edu.in,9883937500,92.93,TJGPS1282W
KLU01283,Ananya Bhat,Male,CSE,UG,4,ananya.bhat423@klu.edu.in,9849281702,86.43,FWAPB1283Z
KLU01284,Divya Chopra,Male,CSE,UG,4,divya.chopra424@klu.edu.in,9831333482,97.3,SDJPC1284D
KLU01285,Neha Verma,Female,CSE,UG,4,neha.verma425@klu.edu.in,9852505078,91.38,EOAPV1285X
KLU01286,Pooja Verma,Female,CSE,UG,4,pooja.verma426@klu.edu.in,9894779377,94.08,DZAPV1286D
KLU01287,Arjun Jain,Male,CSE,UG,4,arjun.jain427@klu.edu.in,9882159754,70.47,ARJPJ1287G
KLU01288,Kiran Singh,Male,CSE,UG,4,kiran.singh428@klu.edu.in,9840321407,76.2,YQAPS1288L
KLU01289,Kiran Chopra,Male,CSE,UG,4,kiran.chopra429@klu.edu.in,9815128458,72.53,NWKPC1289H
KLU01290,Harika Das,Female,CSE,UG,4,harika.das430@klu.edu.in,9846225010,93.91,DLQPD1290P
KLU01291,Divya Singh,Female,CSE,UG,4,divya.singh431@klu.edu.in,9848700649,73.24,RZYPS1291E
KLU01292,Ravi Kumar,Female,CSE,UG,4,ravi.kumar432@klu.edu.in,9847758058,87.4,UHFPK1292X
KLU01293,Kiran Sharma,Male,CSE,UG,4,kiran.sharma433@klu.edu.in,9819306459,61.49,IDXPS1293L
KLU01294,Neha Singh,Male,CSE,UG,4,neha.singh434@klu.edu.in,9864862906,60.86,AIYPS1294G
KLU01295,Sanjay Gupta,Female,CSE,UG,4,sanjay.gupta435@klu.edu.in,9856669408,85.46,UWLPG1295A
KLU01296,Sneha Shetty,Male,CSE,UG,4,sneha.shetty436@klu.edu.in,9821625463,96.19,WKQPS1296U
KLU01297,Sneha Gupta,Female,CSE,UG,4,sneha.gupta437@klu.edu.in,9870410182,81.08,MNLPG1297L
KLU01298,Aman Kumar,Male,CSE,UG,4,aman.kumar438@klu.edu.in,9814648006,80.61,METPK1298R
KLU01299,Pooja Patel,Female,CSE,UG,4,pooja.patel439@klu.edu.in,9836712146,85.61,MOTPP1299V
KLU01300,Vikram Naidu,Male,CSE,UG,4,vikram.naidu440@klu.edu.in,9853352206,65.01,SWXPN1300L
KLU01301,Arjun Kumar,Male,CSE,UG,4,arjun.kumar441@klu.edu.in,9812302652,96.56,SASPK1301M
KLU01302,Vinay Nair,Male,CSE,UG,4,vinay.nair442@klu.edu.in,9839622268,88.4,LPNPN1302I
KLU01303,Sameer Patel,Male,CSE,UG,4,sameer.patel443@klu.edu.in,9888193788,74.76,GVCPP1303P
KLU01304,Vikram Bose,Female,CSE,UG,4,vikram.bose444@klu.edu.in,9822932821,99.34,BPLPB1304W
KLU01305,Yash Bhat,Female,CSE,UG,4,yash.bhat445@klu.edu.in,9853914251,95.47,VFGPB1305B
KLU01306,Harika Shetty,Male,CSE,UG,4,harika.shetty446@klu.edu.in,9812083767,91.12,IZDPS1306B
KLU01307,Pooja Sharma,Male,CSE,UG,4,pooja.sharma447@klu.edu.in,9825894489,87.3,ZKPPS1307X
KLU01308,Ritika Singh,Male,CSE,UG,4,ritika.singh448@klu.edu.in,9830675054,86.75,XWVPS1308C
KLU01309,Sneha Naidu,Female,CSE,UG,4,sneha.naidu449@klu.edu.in,9873311437,65.2,IRMPN1309X
KLU01310,Aman Reddy,Female,CSE,UG,4,aman.reddy450@klu.edu.in,9890056698,95.22,GRFPR1310L
KLU01311,Harika Kumar,Female,CSE,UG,4,harika.kumar451@klu.edu.in,9844347038,71.62,UXOPK1311Z
KLU01312,Sneha Rao,Male,CSE,UG,4,sneha.rao452@klu.edu.in,9854523902,75.47,FYYPR1312J
KLU01313,Kiran Gupta,Female,CSE,UG,4,kiran.gupta453@klu.edu.in,9870018262,74.68,LJJPG1313J
KLU01314,Nikhil Chopra,Male,CSE,UG,4,nikhil.chopra454@klu.edu.in,9889384355,81.89,MAGPC1314B
KLU01315,Sanjay Singh,Female,CSE,UG,4,sanjay.singh455@klu.edu.in,9898960544,82.35,LFQPS1315O
KLU01316,Ravi Kumar,Female,CSE,UG,4,ravi.kumar456@klu.edu.in,9874696838,78.7,GWYPK1316Y
KLU01317,Ravi Das,Female,CSE,UG,4,ravi.das457@klu.edu.in,9881170316,83.96,IDMPD1317X
KLU01318,Meghana Rao,Male,CSE,UG,4,meghana.rao458@klu.edu.in,9846627797,91.65,OUDPR1318N
KLU01319,Ananya Patel,Female,CSE,UG,4,ananya.patel459@klu.edu.in,9875500030,99.34,XEFPP1319X
KLU01320,Nikhil Singh,Male,CSE,UG,4,nikhil.singh460@klu.edu.in,9820464895,84.47,LXNPS1320Z
KLU01321,Nikhil Rao,Male,ECE,UG,1,nikhil.rao1101@klu.edu.in,9834110947,88.51,QTAPR1321S
KLU01322,Harika Naidu,Male,ECE,UG,1,harika.naidu1102@klu.edu.in,9892638636,92.85,TZSPN1322O
KLU01323,Kiran Singh,Male,ECE,UG,1,kiran.singh1103@klu.edu.in,9838527362,94.75,FKJPS1323K
